il,bolge,yil,urun,ekilen_alan_dekar,hasat_alan_dekar,uretim_ton,verim_kg_dekar,ort_sicaklik_C,toplam_yagis_mm,yagisli_gun,bagil_nem_pct,rakım_kategori,kuraklik_indeksi,yagis_sapma_zscore,sicaklik_genlik,verim_degisim_pct,verim_sinifi,verim_sinifi_label,hasat_orani
Balıkesir,Marmara,2023,Mısır,7869,7182,6574.2,915.4,15.3,631.7,89,64.1,low,38.75,0.35,20,0.46,1,Yüksek,0.913
Balıkesir,Marmara,2024,Mısır,52333,47363,40718.4,859.7,13.9,659.7,74,68.5,low,44.28,0.77,20,-6.08,1,Yüksek,0.905
Bartın,Karadeniz,2012,Arpa,164996,146165,24591.2,168.2,11.8,1027.7,123,77.2,low,80.29,-0.02,18,0.0,0,Düşük,0.886
Bartın,Karadeniz,2013,Arpa,54167,49568,9788.3,197.5,11.1,711.7,86,71.0,low,58.82,-2.07,18,17.42,0,Düşük,0.915
Bartın,Karadeniz,2014,Arpa,59638,50739,8777.2,173.0,12.2,953.2,112,75.0,low,72.21,-0.5,18,-12.41,0,Düşük,0.851
Bartın,Karadeniz,2015,Arpa,171052,168145,23235.7,138.2,12.3,1318.7,163,67.7,low,99.15,1.87,18,-20.12,0,Düşük,0.983
Bartın,Karadeniz,2016,Arpa,186675,183922,29869.2,162.4,13.5,1221.9,139,75.6,low,84.27,1.24,18,17.51,0,Düşük,0.985
Bartın,Karadeniz,2017,Arpa,74852,65581,12339.0,188.1,12.4,840.5,99,74.7,low,62.72,-1.23,18,15.83,0,Düşük,0.876
Bartın,Karadeniz,2018,Arpa,41996,40319,6744.4,167.3,13.3,994.0,137,78.4,low,69.51,-0.24,18,-11.06,0,Düşük,0.96
Bartın,Karadeniz,2019,Arpa,183321,159870,24240.1,151.6,13.8,968.6,119,70.1,low,65.45,-0.4,18,-9.38,0,Düşük,0.872
Bartın,Karadeniz,2020,Arpa,174327,165917,29642.6,178.7,12.3,980.5,129,67.0,low,73.72,-0.33,18,17.88,0,Düşük,0.952
Bartın,Karadeniz,2021,Arpa,198529,192630,29517.1,153.2,14.1,1015.4,111,75.8,low,67.25,-0.1,18,-14.27,0,Düşük,0.97
Bartın,Karadeniz,2022,Arpa,146474,140968,21226.4,150.6,12.1,1153.4,138,71.1,low,88.05,0.8,18,-1.7,0,Düşük,0.962
Bartın,Karadeniz,2023,Arpa,47000,44344,6917.9,156.0,12.0,1155.2,148,75.3,low,88.86,0.81,18,3.59,0,Düşük,0.943
Bartın,Karadeniz,2024,Arpa,118838,116733,17626.3,151.0,11.9,1059.1,127,73.6,low,82.1,0.18,18,-3.21,0,Düşük,0.982
Bartın,Karadeniz,2012,Ayçiçeği,197233,185921,17084.0,91.9,11.8,1027.7,123,77.2,low,80.29,-0.02,18,0.0,0,Düşük,0.943
Bartın,Karadeniz,2013,Ayçiçeği,12274,11833,1408.4,119.0,11.1,711.7,86,71.0,low,58.82,-2.07,18,29.49,0,Düşük,0.964
Bartın,Karadeniz,2014,Ayçiçeği,92340,80805,6125.9,75.8,12.2,953.2,112,75.0,low,72.21,-0.5,18,-36.3,0,Düşük,0.875
Bartın,Karadeniz,2015,Ayçiçeği,118711,102165,7284.3,71.3,12.3,1318.7,163,67.7,low,99.15,1.87,18,-5.94,0,Düşük,0.861
Bartın,Karadeniz,2016,Ayçiçeği,73811,72855,6937.1,95.2,13.5,1221.9,139,75.6,low,84.27,1.24,18,33.52,0,Düşük,0.987
Bartın,Karadeniz,2017,Ayçiçeği,111683,96609,9154.8,94.8,12.4,840.5,99,74.7,low,62.72,-1.23,18,-0.42,0,Düşük,0.865
Bartın,Karadeniz,2018,Ayçiçeği,22131,18844,2009.5,106.6,13.3,994.0,137,78.4,low,69.51,-0.24,18,12.45,0,Düşük,0.851
Bartın,Karadeniz,2019,Ayçiçeği,24589,22061,2173.0,98.5,13.8,968.6,119,70.1,low,65.45,-0.4,18,-7.6,0,Düşük,0.897
Bartın,Karadeniz,2020,Ayçiçeği,163525,140256,14734.7,105.1,12.3,980.5,129,67.0,low,73.72,-0.33,18,6.7,0,Düşük,0.858
Bartın,Karadeniz,2021,Ayçiçeği,100424,97314,8976.8,92.2,14.1,1015.4,111,75.8,low,67.25,-0.1,18,-12.27,0,Düşük,0.969
Bartın,Karadeniz,2022,Ayçiçeği,166554,161238,13387.2,83.0,12.1,1153.4,138,71.1,low,88.05,0.8,18,-9.98,0,Düşük,0.968
Bartın,Karadeniz,2023,Ayçiçeği,156586,144733,11166.5,77.2,12.0,1155.2,148,75.3,low,88.86,0.81,18,-6.99,0,Düşük,0.924
Bartın,Karadeniz,2024,Ayçiçeği,168322,151537,12233.7,80.7,11.9,1059.1,127,73.6,low,82.1,0.18,18,4.53,0,Düşük,0.9
Bartın,Karadeniz,2012,Buğday,162711,142608,24969.3,175.1,11.8,1027.7,123,77.2,low,80.29,-0.02,18,0.0,0,Düşük,0.876
Bartın,Karadeniz,2013,Buğday,107908,104340,22140.7,212.2,11.1,711.7,86,71.0,low,58.82,-2.07,18,21.19,0,Düşük,0.967
Bartın,Karadeniz,2014,Buğday,88106,76202,15191.6,199.4,12.2,953.2,112,75.0,low,72.21,-0.5,18,-6.03,0,Düşük,0.865
Bartın,Karadeniz,2015,Buğday,93815,92619,16456.7,177.7,12.3,1318.7,163,67.7,low,99.15,1.87,18,-10.88,0,Düşük,0.987
Bartın,Karadeniz,2016,Buğday,186693,165332,27893.2,168.7,13.5,1221.9,139,75.6,low,84.27,1.24,18,-5.06,0,Düşük,0.886
Bartın,Karadeniz,2017,Buğday,162670,139893,29762.5,212.8,12.4,840.5,99,74.7,low,62.72,-1.23,18,26.14,0,Düşük,0.86
Bartın,Karadeniz,2018,Buğday,186715,171902,33599.2,195.5,13.3,994.0,137,78.4,low,69.51,-0.24,18,-8.13,0,Düşük,0.921
Bartın,Karadeniz,2019,Buğday,86397,77516,14855.2,191.6,13.8,968.6,119,70.1,low,65.45,-0.4,18,-1.99,0,Düşük,0.897
Bartın,Karadeniz,2020,Buğday,110025,95490,18292.8,191.6,12.3,980.5,129,67.0,low,73.72,-0.33,18,0.0,0,Düşük,0.868
Bartın,Karadeniz,2021,Buğday,97035,89184,17137.6,192.2,14.1,1015.4,111,75.8,low,67.25,-0.1,18,0.31,0,Düşük,0.919
Bartın,Karadeniz,2022,Buğday,191340,172990,31076.7,179.6,12.1,1153.4,138,71.1,low,88.05,0.8,18,-6.56,0,Düşük,0.904
Bartın,Karadeniz,2023,Buğday,39722,36452,6714.3,184.2,12.0,1155.2,148,75.3,low,88.86,0.81,18,2.56,0,Düşük,0.918
Bartın,Karadeniz,2024,Buğday,175100,171431,28778.9,167.9,11.9,1059.1,127,73.6,low,82.1,0.18,18,-8.85,0,Düşük,0.979
Bartın,Karadeniz,2012,Mısır,8664,8565,4655.3,543.5,11.8,1027.7,123,77.2,low,80.29,-0.02,18,0.0,0,Düşük,0.989
Bartın,Karadeniz,2013,Mısır,74110,66270,38997.5,588.5,11.1,711.7,86,71.0,low,58.82,-2.07,18,8.28,0,Düşük,0.894
Bartın,Karadeniz,2014,Mısır,10079,9569,5036.8,526.4,12.2,953.2,112,75.0,low,72.21,-0.5,18,-10.55,0,Düşük,0.949
Bartın,Karadeniz,2015,Mısır,162470,159902,73719.1,461.0,12.3,1318.7,163,67.7,low,99.15,1.87,18,-12.42,0,Düşük,0.984
Bartın,Karadeniz,2016,Mısır,137825,126040,58580.1,464.8,13.5,1221.9,139,75.6,low,84.27,1.24,18,0.82,0,Düşük,0.914
Bartın,Karadeniz,2017,Mısır,27187,23715,11850.3,499.7,12.4,840.5,99,74.7,low,62.72,-1.23,18,7.51,0,Düşük,0.872
Bartın,Karadeniz,2018,Mısır,174821,157877,74023.0,468.9,13.3,994.0,137,78.4,low,69.51,-0.24,18,-6.16,0,Düşük,0.903
Bartın,Karadeniz,2019,Mısır,131525,116846,59522.4,509.4,13.8,968.6,119,70.1,low,65.45,-0.4,18,8.64,0,Düşük,0.888
Bartın,Karadeniz,2020,Mısır,82085,75492,37080.1,491.2,12.3,980.5,129,67.0,low,73.72,-0.33,18,-3.57,0,Düşük,0.92
Bartın,Karadeniz,2021,Mısır,90366,78131,34210.5,437.9,14.1,1015.4,111,75.8,low,67.25,-0.1,18,-10.85,0,Düşük,0.865
Bartın,Karadeniz,2022,Mısır,86219,77939,33606.6,431.2,12.1,1153.4,138,71.1,low,88.05,0.8,18,-1.53,0,Düşük,0.904
Bartın,Karadeniz,2023,Mısır,22601,21337,10389.4,486.9,12.0,1155.2,148,75.3,low,88.86,0.81,18,12.92,0,Düşük,0.944
Bartın,Karadeniz,2024,Mısır,116688,103350,54089.2,523.4,11.9,1059.1,127,73.6,low,82.1,0.18,18,7.5,0,Düşük,0.886
Batman,Güneydoğu Anadolu,2012,Arpa,125196,110752,25354.4,228.9,15.3,497.9,43,49.3,mid,30.55,0.21,26,0.0,1,Yüksek,0.885
Batman,Güneydoğu Anadolu,2013,Arpa,143599,138967,32985.8,237.4,16.7,389.6,52,49.5,mid,22.01,-1.37,26,3.71,1,Yüksek,0.968
Batman,Güneydoğu Anadolu,2014,Arpa,134822,116352,24714.6,212.4,15.0,465.5,51,43.9,mid,29.09,-0.27,26,-10.53,1,Yüksek,0.863
Batman,Güneydoğu Anadolu,2015,Arpa,165749,161558,36066.2,223.2,16.3,341.1,60,41.8,mid,19.72,-2.08,26,5.08,1,Yüksek,0.975
Batman,Güneydoğu Anadolu,2016,Arpa,70638,66425,13169.4,198.3,15.8,569.7,60,48.6,mid,33.91,1.26,26,-11.16,0,Düşük,0.94
Batman,Güneydoğu Anadolu,2017,Arpa,125639,121394,26285.4,216.5,16.9,480.2,54,40.8,mid,26.83,-0.05,26,9.18,1,Yüksek,0.966
Batman,Güneydoğu Anadolu,2018,Arpa,72949,63146,13787.3,218.3,17.2,512.1,59,43.5,mid,28.14,0.41,26,0.83,1,Yüksek,0.866
Batman,Güneydoğu Anadolu,2019,Arpa,125913,119465,26648.6,223.1,14.4,414.7,51,44.2,mid,26.93,-1.01,26,2.2,1,Yüksek,0.949
Batman,Güneydoğu Anadolu,2020,Arpa,197455,182728,39122.4,214.1,17.1,600.6,56,41.1,mid,33.18,1.71,26,-4.03,1,Yüksek,0.925
Batman,Güneydoğu Anadolu,2021,Arpa,18193,17173,3715.7,216.4,16.5,521.6,51,44.5,mid,29.81,0.55,26,1.07,1,Yüksek,0.944
Batman,Güneydoğu Anadolu,2022,Arpa,52431,51726,11107.7,214.7,17.4,513.7,58,45.5,mid,27.92,0.44,26,-0.79,1,Yüksek,0.987
Batman,Güneydoğu Anadolu,2023,Arpa,80589,74985,15961.7,212.9,16.3,469.0,61,42.1,mid,27.11,-0.22,26,-0.84,1,Yüksek,0.93
Batman,Güneydoğu Anadolu,2024,Arpa,188195,179316,37985.3,211.8,15.7,512.8,54,47.9,mid,30.71,0.42,26,-0.52,0,Düşük,0.953
Batman,Güneydoğu Anadolu,2012,Ayçiçeği,107769,97496,14285.9,146.5,15.3,497.9,43,49.3,mid,30.55,0.21,26,0.0,1,Yüksek,0.905
Batman,Güneydoğu Anadolu,2013,Ayçiçeği,198585,169477,26906.5,158.8,16.7,389.6,52,49.5,mid,22.01,-1.37,26,8.4,1,Yüksek,0.853
Batman,Güneydoğu Anadolu,2014,Ayçiçeği,36489,35521,5107.4,143.8,15.0,465.5,51,43.9,mid,29.09,-0.27,26,-9.45,1,Yüksek,0.973
Batman,Güneydoğu Anadolu,2015,Ayçiçeği,123313,118934,15148.1,127.4,16.3,341.1,60,41.8,mid,19.72,-2.08,26,-11.4,0,Düşük,0.964
Batman,Güneydoğu Anadolu,2016,Ayçiçeği,81788,73279,10165.9,138.7,15.8,569.7,60,48.6,mid,33.91,1.26,26,8.87,1,Yüksek,0.896
Batman,Güneydoğu Anadolu,2017,Ayçiçeği,17227,15976,2551.2,159.7,16.9,480.2,54,40.8,mid,26.83,-0.05,26,15.14,1,Yüksek,0.927
Batman,Güneydoğu Anadolu,2018,Ayçiçeği,172437,169848,27976.6,164.7,17.2,512.1,59,43.5,mid,28.14,0.41,26,3.13,1,Yüksek,0.985
Batman,Güneydoğu Anadolu,2019,Ayçiçeği,77920,72145,9311.0,129.1,14.4,414.7,51,44.2,mid,26.93,-1.01,26,-21.62,0,Düşük,0.926
Batman,Güneydoğu Anadolu,2020,Ayçiçeği,31440,29285,3984.1,136.0,17.1,600.6,56,41.1,mid,33.18,1.71,26,5.34,0,Düşük,0.931
Batman,Güneydoğu Anadolu,2021,Ayçiçeği,146791,145201,25051.7,172.5,16.5,521.6,51,44.5,mid,29.81,0.55,26,26.84,1,Yüksek,0.989
Batman,Güneydoğu Anadolu,2022,Ayçiçeği,185052,171421,26784.5,156.2,17.4,513.7,58,45.5,mid,27.92,0.44,26,-9.45,1,Yüksek,0.926
Batman,Güneydoğu Anadolu,2023,Ayçiçeği,90017,77567,10452.8,134.8,16.3,469.0,61,42.1,mid,27.11,-0.22,26,-13.7,0,Düşük,0.862
Batman,Güneydoğu Anadolu,2024,Ayçiçeği,19628,18174,2712.7,149.3,15.7,512.8,54,47.9,mid,30.71,0.42,26,10.76,1,Yüksek,0.926
Batman,Güneydoğu Anadolu,2012,Buğday,72818,64479,16214.5,251.5,15.3,497.9,43,49.3,mid,30.55,0.21,26,0.0,1,Yüksek,0.885
Batman,Güneydoğu Anadolu,2013,Buğday,196695,191990,44425.2,231.4,16.7,389.6,52,49.5,mid,22.01,-1.37,26,-7.99,1,Yüksek,0.976
Batman,Güneydoğu Anadolu,2014,Buğday,66282,65014,15608.1,240.1,15.0,465.5,51,43.9,mid,29.09,-0.27,26,3.76,1,Yüksek,0.981
Batman,Güneydoğu Anadolu,2015,Buğday,51475,45540,10130.2,222.4,16.3,341.1,60,41.8,mid,19.72,-2.08,26,-7.37,1,Yüksek,0.885
Batman,Güneydoğu Anadolu,2016,Buğday,65563,60573,12255.7,202.3,15.8,569.7,60,48.6,mid,33.91,1.26,26,-9.04,0,Düşük,0.924
Batman,Güneydoğu Anadolu,2017,Buğday,85982,76895,17605.4,229.0,16.9,480.2,54,40.8,mid,26.83,-0.05,26,13.2,1,Yüksek,0.894
Batman,Güneydoğu Anadolu,2018,Buğday,57492,49326,10339.5,209.6,17.2,512.1,59,43.5,mid,28.14,0.41,26,-8.47,0,Düşük,0.858
Batman,Güneydoğu Anadolu,2019,Buğday,117529,109078,26719.3,245.0,14.4,414.7,51,44.2,mid,26.93,-1.01,26,16.89,1,Yüksek,0.928
Batman,Güneydoğu Anadolu,2020,Buğday,182818,166104,36303.1,218.6,17.1,600.6,56,41.1,mid,33.18,1.71,26,-10.78,1,Yüksek,0.909
Batman,Güneydoğu Anadolu,2021,Buğday,163978,142208,33226.8,233.6,16.5,521.6,51,44.5,mid,29.81,0.55,26,6.86,1,Yüksek,0.867
Batman,Güneydoğu Anadolu,2022,Buğday,138510,122943,29182.0,237.4,17.4,513.7,58,45.5,mid,27.92,0.44,26,1.63,1,Yüksek,0.888
Batman,Güneydoğu Anadolu,2023,Buğday,146316,141985,34493.4,242.9,16.3,469.0,61,42.1,mid,27.11,-0.22,26,2.32,1,Yüksek,0.97
Batman,Güneydoğu Anadolu,2024,Buğday,10017,9410,2056.7,218.6,15.7,512.8,54,47.9,mid,30.71,0.42,26,-10.0,1,Yüksek,0.939
Batman,Güneydoğu Anadolu,2012,Mısır,158807,156602,154177.1,984.5,15.3,497.9,43,49.3,mid,30.55,0.21,26,0.0,1,Yüksek,0.986
Batman,Güneydoğu Anadolu,2013,Mısır,100768,99585,90617.5,910.0,16.7,389.6,52,49.5,mid,22.01,-1.37,26,-7.57,1,Yüksek,0.988
Batman,Güneydoğu Anadolu,2014,Mısır,92755,91368,85278.2,933.3,15.0,465.5,51,43.9,mid,29.09,-0.27,26,2.56,1,Yüksek,0.985
Batman,Güneydoğu Anadolu,2015,Mısır,192956,180555,166368.0,921.4,16.3,341.1,60,41.8,mid,19.72,-2.08,26,-1.28,1,Yüksek,0.936
Batman,Güneydoğu Anadolu,2016,Mısır,121720,106331,102627.4,965.2,15.8,569.7,60,48.6,mid,33.91,1.26,26,4.75,1,Yüksek,0.874
Batman,Güneydoğu Anadolu,2017,Mısır,179847,158576,144748.8,912.8,16.9,480.2,54,40.8,mid,26.83,-0.05,26,-5.43,1,Yüksek,0.882
Batman,Güneydoğu Anadolu,2018,Mısır,124625,122414,112623.9,920.0,17.2,512.1,59,43.5,mid,28.14,0.41,26,0.79,1,Yüksek,0.982
Batman,Güneydoğu Anadolu,2019,Mısır,100830,96686,88083.5,911.0,14.4,414.7,51,44.2,mid,26.93,-1.01,26,-0.98,1,Yüksek,0.959
Batman,Güneydoğu Anadolu,2020,Mısır,106733,104805,98381.1,938.7,17.1,600.6,56,41.1,mid,33.18,1.71,26,3.04,1,Yüksek,0.982
Batman,Güneydoğu Anadolu,2021,Mısır,166764,164861,163106.1,989.4,16.5,521.6,51,44.5,mid,29.81,0.55,26,5.4,1,Yüksek,0.989
Batman,Güneydoğu Anadolu,2022,Mısır,65403,59247,56780.0,958.4,17.4,513.7,58,45.5,mid,27.92,0.44,26,-3.13,1,Yüksek,0.906
Batman,Güneydoğu Anadolu,2023,Mısır,49493,43065,40380.1,937.7,16.3,469.0,61,42.1,mid,27.11,-0.22,26,-2.16,1,Yüksek,0.87
Batman,Güneydoğu Anadolu,2024,Mısır,173444,163563,170983.3,1045.4,15.7,512.8,54,47.9,mid,30.71,0.42,26,11.49,1,Yüksek,0.943
Bayburt,Karadeniz,2012,Arpa,70516,66708,14157.9,212.2,6.1,456.3,50,61.6,high,64.27,-0.0,18,0.0,1,Yüksek,0.946
Bayburt,Karadeniz,2013,Arpa,197386,168056,34292.4,204.1,5.2,422.0,54,60.9,high,68.06,-1.02,18,-3.82,0,Düşük,0.851
Bayburt,Karadeniz,2014,Arpa,78079,75112,15232.4,202.8,5.7,459.4,74,62.7,high,68.57,0.09,18,-0.64,0,Düşük,0.962
Bayburt,Karadeniz,2015,Arpa,42170,37449,6706.3,179.1,5.8,455.5,63,60.7,high,66.99,-0.03,18,-11.69,0,Düşük,0.888
Bayburt,Karadeniz,2016,Arpa,162970,152319,32802.0,215.4,6.4,467.6,53,60.3,high,63.19,0.33,18,20.27,1,Yüksek,0.935
Bayburt,Karadeniz,2017,Arpa,157185,150518,30024.7,199.5,6.1,498.6,68,65.0,high,70.23,1.25,18,-7.38,0,Düşük,0.958
Bayburt,Karadeniz,2018,Arpa,171519,164853,31909.1,193.6,7.6,448.8,43,63.7,high,52.19,-0.23,18,-2.96,0,Düşük,0.961
Bayburt,Karadeniz,2019,Arpa,31924,29748,5974.4,200.8,6.5,433.7,47,62.8,high,57.83,-0.68,18,3.72,0,Düşük,0.932
Bayburt,Karadeniz,2020,Arpa,20330,19383,3749.8,193.5,7.6,430.7,59,60.1,high,50.08,-0.76,18,-3.64,0,Düşük,0.953
Bayburt,Karadeniz,2021,Arpa,41820,39519,7325.7,185.4,7.1,448.3,79,59.1,high,55.35,-0.24,18,-4.19,0,Düşük,0.945
Bayburt,Karadeniz,2022,Arpa,170938,164137,32892.1,200.4,7.7,517.0,62,64.7,high,59.43,1.8,18,8.09,0,Düşük,0.96
Bayburt,Karadeniz,2023,Arpa,159509,146375,30657.0,209.4,7.3,392.0,58,62.2,high,47.23,-1.91,18,4.49,0,Düşük,0.918
Bayburt,Karadeniz,2024,Arpa,125827,108519,21475.1,197.9,7.7,503.5,54,60.4,high,57.87,1.4,18,-5.49,0,Düşük,0.862
Bayburt,Karadeniz,2012,Ayçiçeği,113957,106231,14467.1,136.2,6.1,456.3,50,61.6,high,64.27,-0.0,18,0.0,0,Düşük,0.932
Bayburt,Karadeniz,2013,Ayçiçeği,127189,115712,12425.6,107.4,5.2,422.0,54,60.9,high,68.06,-1.02,18,-21.15,0,Düşük,0.91
Bayburt,Karadeniz,2014,Ayçiçeği,53365,47993,5233.9,109.1,5.7,459.4,74,62.7,high,68.57,0.09,18,1.58,0,Düşük,0.899
Bayburt,Karadeniz,2015,Ayçiçeği,103633,98448,10394.5,105.6,5.8,455.5,63,60.7,high,66.99,-0.03,18,-3.21,0,Düşük,0.95
Bayburt,Karadeniz,2016,Ayçiçeği,18515,17945,1811.1,100.9,6.4,467.6,53,60.3,high,63.19,0.33,18,-4.45,0,Düşük,0.969
Bayburt,Karadeniz,2017,Ayçiçeği,33176,29116,3149.7,108.2,6.1,498.6,68,65.0,high,70.23,1.25,18,7.23,0,Düşük,0.878
Bayburt,Karadeniz,2018,Ayçiçeği,195330,168944,16041.7,95.0,7.6,448.8,43,63.7,high,52.19,-0.23,18,-12.2,0,Düşük,0.865
Bayburt,Karadeniz,2019,Ayçiçeği,71555,67286,7294.2,108.4,6.5,433.7,47,62.8,high,57.83,-0.68,18,14.11,0,Düşük,0.94
Bayburt,Karadeniz,2020,Ayçiçeği,51815,49681,5860.6,118.0,7.6,430.7,59,60.1,high,50.08,-0.76,18,8.86,0,Düşük,0.959
Bayburt,Karadeniz,2021,Ayçiçeği,178497,165132,16689.5,101.1,7.1,448.3,79,59.1,high,55.35,-0.24,18,-14.32,0,Düşük,0.925
Bayburt,Karadeniz,2022,Ayçiçeği,47816,46100,5383.0,116.8,7.7,517.0,62,64.7,high,59.43,1.8,18,15.53,0,Düşük,0.964
Bayburt,Karadeniz,2023,Ayçiçeği,24455,23982,2606.6,108.7,7.3,392.0,58,62.2,high,47.23,-1.91,18,-6.93,0,Düşük,0.981
Bayburt,Karadeniz,2024,Ayçiçeği,111960,108054,12454.7,115.3,7.7,503.5,54,60.4,high,57.87,1.4,18,6.07,0,Düşük,0.965
Bayburt,Karadeniz,2012,Buğday,168282,153766,28921.2,188.1,6.1,456.3,50,61.6,high,64.27,-0.0,18,0.0,0,Düşük,0.914
Bayburt,Karadeniz,2013,Buğday,53351,47574,9748.5,204.9,5.2,422.0,54,60.9,high,68.06,-1.02,18,8.93,0,Düşük,0.892
Bayburt,Karadeniz,2014,Buğday,172284,158654,33984.6,214.2,5.7,459.4,74,62.7,high,68.57,0.09,18,4.54,0,Düşük,0.921
Bayburt,Karadeniz,2015,Buğday,50924,43409,8997.2,207.3,5.8,455.5,63,60.7,high,66.99,-0.03,18,-3.22,0,Düşük,0.852
Bayburt,Karadeniz,2016,Buğday,160581,155349,32097.8,206.6,6.4,467.6,53,60.3,high,63.19,0.33,18,-0.34,0,Düşük,0.967
Bayburt,Karadeniz,2017,Buğday,161547,145038,29523.2,203.6,6.1,498.6,68,65.0,high,70.23,1.25,18,-1.45,0,Düşük,0.898
Bayburt,Karadeniz,2018,Buğday,126656,110941,24290.5,218.9,7.6,448.8,43,63.7,high,52.19,-0.23,18,7.51,1,Yüksek,0.876
Bayburt,Karadeniz,2019,Buğday,146056,124556,25672.7,206.1,6.5,433.7,47,62.8,high,57.83,-0.68,18,-5.85,0,Düşük,0.853
Bayburt,Karadeniz,2020,Buğday,37963,34549,7455.9,215.8,7.6,430.7,59,60.1,high,50.08,-0.76,18,4.71,0,Düşük,0.91
Bayburt,Karadeniz,2021,Buğday,91623,87135,17064.4,195.8,7.1,448.3,79,59.1,high,55.35,-0.24,18,-9.27,0,Düşük,0.951
Bayburt,Karadeniz,2022,Buğday,109533,94917,19432.1,204.7,7.7,517.0,62,64.7,high,59.43,1.8,18,4.55,0,Düşük,0.867
Bayburt,Karadeniz,2023,Buğday,12758,11704,2527.7,216.0,7.3,392.0,58,62.2,high,47.23,-1.91,18,5.52,0,Düşük,0.917
Bayburt,Karadeniz,2024,Buğday,115879,101285,19204.1,189.6,7.7,503.5,54,60.4,high,57.87,1.4,18,-12.22,0,Düşük,0.874
Bayburt,Karadeniz,2012,Mısır,36971,34427,16632.7,483.1,6.1,456.3,50,61.6,high,64.27,-0.0,18,0.0,0,Düşük,0.931
Bayburt,Karadeniz,2013,Mısır,137290,124256,60257.0,484.9,5.2,422.0,54,60.9,high,68.06,-1.02,18,0.37,0,Düşük,0.905
Bayburt,Karadeniz,2014,Mısır,37813,37125,17726.9,477.5,5.7,459.4,74,62.7,high,68.57,0.09,18,-1.53,0,Düşük,0.982
Bayburt,Karadeniz,2015,Mısır,41365,35928,19283.2,536.7,5.8,455.5,63,60.7,high,66.99,-0.03,18,12.4,0,Düşük,0.869
Bayburt,Karadeniz,2016,Mısır,33231,30224,16987.9,562.1,6.4,467.6,53,60.3,high,63.19,0.33,18,4.73,0,Düşük,0.91
Bayburt,Karadeniz,2017,Mısır,173393,149317,74541.1,499.2,6.1,498.6,68,65.0,high,70.23,1.25,18,-11.19,0,Düşük,0.861
Bayburt,Karadeniz,2018,Mısır,186350,159307,97372.9,611.2,7.6,448.8,43,63.7,high,52.19,-0.23,18,22.44,0,Düşük,0.855
Bayburt,Karadeniz,2019,Mısır,130093,126405,65386.6,517.3,6.5,433.7,47,62.8,high,57.83,-0.68,18,-15.36,0,Düşük,0.972
Bayburt,Karadeniz,2020,Mısır,118805,101517,49530.8,487.9,7.6,430.7,59,60.1,high,50.08,-0.76,18,-5.68,0,Düşük,0.854
Bayburt,Karadeniz,2021,Mısır,65531,63794,33427.4,524.0,7.1,448.3,79,59.1,high,55.35,-0.24,18,7.4,0,Düşük,0.973
Bayburt,Karadeniz,2022,Mısır,8646,7488,4399.3,587.5,7.7,517.0,62,64.7,high,59.43,1.8,18,12.12,0,Düşük,0.866
Bayburt,Karadeniz,2023,Mısır,157420,141884,68224.9,480.8,7.3,392.0,58,62.2,high,47.23,-1.91,18,-18.16,0,Düşük,0.901
Bayburt,Karadeniz,2024,Mısır,101032,96264,51345.2,533.4,7.7,503.5,54,60.4,high,57.87,1.4,18,10.94,0,Düşük,0.953
Bilecik,Marmara,2012,Arpa,49900,46599,13099.0,281.1,12.1,590.6,72,61.7,mid,45.08,2.21,20,0.0,1,Yüksek,0.934
Bilecik,Marmara,2013,Arpa,150639,148038,42043.7,284.0,9.2,517.8,46,60.0,mid,50.76,1.12,20,1.03,1,Yüksek,0.983
Bilecik,Marmara,2014,Arpa,33933,29059,8125.3,279.6,12.0,422.5,40,61.4,mid,32.5,-0.31,20,-1.55,1,Yüksek,0.856
Bilecik,Marmara,2015,Arpa,22543,19277,5449.0,282.7,11.8,382.6,41,59.3,mid,29.89,-0.9,20,1.11,1,Yüksek,0.855
Bilecik,Marmara,2016,Arpa,54334,52833,14903.0,282.1,11.7,457.3,55,59.7,mid,36.01,0.21,20,-0.21,1,Yüksek,0.972
Bilecik,Marmara,2017,Arpa,191470,188323,55607.6,295.3,10.4,339.0,40,64.5,mid,29.74,-1.56,20,4.68,1,Yüksek,0.984
Bilecik,Marmara,2018,Arpa,107112,97107,26391.4,271.8,12.2,385.0,58,63.8,mid,29.17,-0.87,20,-7.96,1,Yüksek,0.907
Bilecik,Marmara,2019,Arpa,166445,160796,41095.9,255.6,11.7,534.4,66,58.6,mid,42.08,1.37,20,-5.96,1,Yüksek,0.966
Bilecik,Marmara,2020,Arpa,172340,153133,44372.3,289.8,11.7,397.5,41,65.8,mid,31.3,-0.68,20,13.38,1,Yüksek,0.889
Bilecik,Marmara,2021,Arpa,176675,160822,46382.7,288.4,10.1,421.1,64,56.5,mid,37.94,-0.33,20,-0.48,1,Yüksek,0.91
Bilecik,Marmara,2022,Arpa,100040,86508,25615.1,296.1,12.6,434.9,56,59.4,mid,31.98,-0.12,20,2.67,1,Yüksek,0.865
Bilecik,Marmara,2023,Arpa,66516,62189,17901.7,287.9,10.2,445.0,57,61.7,mid,39.73,0.03,20,-2.77,1,Yüksek,0.935
Bilecik,Marmara,2024,Arpa,5138,4768,1289.2,270.4,10.2,431.7,47,59.6,mid,38.54,-0.17,20,-6.08,1,Yüksek,0.928
